Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:5925	3	7	95	7.03496503496504	0.034965034965035	228	0.7	4	0.08215936	0.8242989	0.01298611	0.02972222	212.9536	4	0	-45.564164861249	-0.318630523505238
hsa:6667	4	31	88	65.1143856143856	0.114385614385614	0	0.7	4	0.08215936	1.106311	0.03118056	0.02381944	120.6919	4	0	-33.1222391262934	-0.231624049834219
hsa:2353	4	31	88	65.1143856143856	0.114385614385614	0	0.7	4	0.08215936	1.106311	0.03493056	0.02201389	120.6919	4	0	-33.1222391262934	-0.231624049834219
hsa:23401	4	7	508	25.0577172827173	0.0577172827172827	0	0.7	4	0.08215936	0.3075627	0.01854167	0.03125	278.4536	5	0	-47.4303031008334	-0.331680441264569
hsa:10023	4	7	508	25.0577172827173	0.0577172827172827	0	0.7	4	0.08215936	0.3075627	0.01951389	0.03604167	278.4536	5	0	-47.4303031008334	-0.331680441264569
hsa:8313	3	7	77	20.0500832500833	0.0500832500832501	61	0.7	4	0.08215936	0.9583418	0.01666667	0.02395833	172.9336	4	0	-44.0866766922564	-0.308298438407388
hsa:8312	3	7	77	20.0500832500833	0.0500832500832501	61	0.7	4	0.08215936	0.9583418	0.01604167	0.01930556	172.9336	4	0	-44.0866766922564	-0.308298438407388
hsa:6198	2	2	18	2.00699300699301	0.00699300699300699	0	0.8995	2	0.08285101	0.2608695	0.008194445	0.01826389	393.1099	7	1	-48.191789022756	-0.33700551764165
hsa:6199	2	2	18	2.00699300699301	0.00699300699300699	0	0.8995	2	0.08285101	0.2608695	0.008680556	0.01694444	393.1099	7	1	-48.191789022756	-0.33700551764165
hsa:1950	1	6	81	25.0274368114403	0.0274368114403079	0	0.7	1	0.08215936	0.5818128	0.01486111	0.04291667	49.07682	0	0	-43.8080078912185	-0.306349705532996
hsa:1956	8	6	864	24.0427547976499	0.0427547976499025	23	0.91	11	0.08283436	0.508015	0.03902778	0.06020833	5.455413	0	1	-44.7554469631647	-0.312975153588565
